"Fecha/Hora";"Precipitacion (mm)";"Temperatura (ºC)";"Humedad (%)";"Dir. Del Viento (º)";"Int. del Viento (m/s)"
04/05/2021 00:00:00;0,00;4,80;99,70;135,40;12,60
03/05/2021 23:00:00;0,00;5,20;99,60;134,00;13,70
03/05/2021 22:00:00;0,00;5,30;98,70;135,50;14,20
03/05/2021 21:00:00;0,00;5,60;99,60;138,00;14,40
03/05/2021 20:00:00;0,00;6,60;99,60;140,10;13,30
03/05/2021 19:00:00;0,00;7,60;99,70;144,10;11,40
03/05/2021 18:00:00;0,00;10,70;96,20;144,40;6,80
03/05/2021 17:00:00;0,00;15,90;73,30;299,80;1,80
03/05/2021 16:00:00;0,00;16,50;75,60;308,70;2,50
03/05/2021 15:00:00;0,00;15,20;85,60;326,80;2,70
03/05/2021 14:00:00;0,00;15,20;87,50;339,10;2,40
03/05/2021 13:00:00;0,00;14,60;92,10;359,00;1,90
03/05/2021 12:00:00;0,00;13,40;99,20;338,10;2,80
03/05/2021 11:00:00;0,00;13,90;96,60;353,90;3,00
03/05/2021 10:00:00;0,00;13,70;98,20;351,30;2,70
03/05/2021 09:00:00;0,00;13,20;99,60;354,00;2,90
03/05/2021 08:00:00;0,00;13,30;99,60;331,50;3,60
03/05/2021 07:00:00;0,00;12,80;99,70;0,50;1,80
03/05/2021 06:00:00;0,00;12,70;99,70;357,90;2,30
03/05/2021 05:00:00;0,00;12,90;99,60;355,40;2,50
03/05/2021 04:00:00;0,00;13,50;96,70;358,80;3,50
03/05/2021 03:00:00;0,00;13,60;95,80;0,80;3,50
03/05/2021 02:00:00;0,00;13,60;92,60;3,20;3,40
03/05/2021 01:00:00;0,00;13,70;88,80;9,80;4,80
03/05/2021 00:00:00;0,00;14,00;84,90;37,70;4,60
02/05/2021 23:00:00;0,00;13,80;84,50;49,30;4,10
02/05/2021 22:00:00;0,00;13,50;83,30;91,00;3,20
02/05/2021 21:00:00;0,00;13,40;80,50;135,80;3,40
02/05/2021 20:00:00;0,00;13,90;76,30;121,40;3,60
02/05/2021 19:00:00;0,00;13,90;76,90;114,10;3,30
02/05/2021 18:00:00;0,00;14,30;75,30;55,50;4,40
02/05/2021 17:00:00;0,00;14,90;74,30;50,60;4,80
02/05/2021 16:00:00;0,00;15,40;71,70;33,40;5,70
02/05/2021 15:00:00;0,00;15,70;69,70;31,40;5,90
02/05/2021 14:00:00;0,00;15,70;71,10;33,40;6,40
02/05/2021 13:00:00;0,00;14,70;76,80;37,20;6,10
02/05/2021 12:00:00;0,00;14,40;78,10;37,70;6,10
02/05/2021 11:00:00;0,00;13,40;84,30;33,00;5,80
02/05/2021 10:00:00;0,00;12,60;86,20;30,10;6,00
02/05/2021 09:00:00;0,00;12,00;90,20;18,40;5,80
02/05/2021 08:00:00;0,00;10,90;96,10;27,20;6,70
02/05/2021 07:00:00;0,00;10,60;93,10;25,40;6,30
02/05/2021 06:00:00;0,00;10,60;85,80;14,90;5,60
02/05/2021 05:00:00;0,00;10,80;80,70;9,30;5,70
02/05/2021 04:00:00;0,00;11,10;78,90;11,90;5,90
02/05/2021 03:00:00;0,00;11,10;78,30;16,10;5,40
02/05/2021 02:00:00;0,00;11,10;78,30;12,40;5,60
02/05/2021 01:00:00;0,00;11,00;80,90;11,80;5,10
02/05/2021 00:00:00;0,00;10,90;83,30;12,90;5,10
01/05/2021 23:00:00;0,00;11,30;82,60;4,80;4,10
01/05/2021 22:00:00;0,00;11,70;80,40;4,70;3,90
01/05/2021 21:00:00;0,00;12,20;77,60;17,00;3,80
01/05/2021 20:00:00;0,00;12,60;73,30;58,10;4,00
01/05/2021 19:00:00;0,00;12,70;67,30;72,10;3,50
01/05/2021 18:00:00;0,00;13,00;67,70;84,20;3,20
01/05/2021 17:00:00;0,00;13,00;70,60;55,80;4,10
01/05/2021 16:00:00;0,00;13,60;68,10;38,60;5,60
01/05/2021 15:00:00;0,00;13,90;67,60;29,60;6,10
01/05/2021 14:00:00;0,00;13,90;67,40;35,50;6,60
01/05/2021 13:00:00;0,00;13,50;68,70;33,20;6,50
01/05/2021 12:00:00;0,00;13,00;68,90;41,50;6,70
01/05/2021 11:00:00;0,00;12,60;67,30;33,00;7,10
01/05/2021 10:00:00;0,00;11,60;58,80;39,90;7,70
01/05/2021 09:00:00;0,00;10,50;62,70;51,90;7,10
01/05/2021 08:00:00;0,00;8,80;70,60;42,90;7,30
01/05/2021 07:00:00;0,00;7,90;73,30;43,10;8,10
01/05/2021 06:00:00;0,00;7,80;77,40;41,40;7,30
01/05/2021 05:00:00;0,00;8,10;78,20;40,40;7,50
01/05/2021 04:00:00;0,00;8,40;77,20;44,20;8,20
01/05/2021 03:00:00;0,00;8,60;74,60;42,60;8,30
01/05/2021 02:00:00;0,00;8,90;71,50;33,00;9,10
01/05/2021 01:00:00;0,00;9,10;67,80;35,10;8,20
01/05/2021 00:00:00;0,00;9,10;65,00;31,10;6,70
30/04/2021 23:00:00;0,00;9,40;66,50;23,00;6,10
30/04/2021 22:00:00;0,00;9,70;69,90;28,60;7,00
30/04/2021 21:00:00;0,00;10,20;67,30;34,10;7,80
30/04/2021 20:00:00;0,00;10,60;72,50;45,20;7,00
30/04/2021 19:00:00;0,00;11,00;75,20;44,80;6,50
30/04/2021 18:00:00;0,00;11,30;75,00;45,80;7,00
30/04/2021 17:00:00;0,00;12,00;72,30;33,50;7,70
30/04/2021 16:00:00;0,00;12,30;72,30;35,80;7,80
30/04/2021 15:00:00;0,00;12,10;73,50;38,00;7,30
30/04/2021 14:00:00;0,00;12,40;70,90;35,60;7,80
30/04/2021 13:00:00;0,00;12,20;70,30;38,70;8,80
30/04/2021 12:00:00;0,00;11,50;69,20;42,70;9,30
30/04/2021 11:00:00;0,00;10,70;71,80;34,60;8,80
30/04/2021 10:00:00;0,00;9,30;80,70;42,60;8,60
30/04/2021 09:00:00;0,00;8,00;87,00;39,20;8,80
30/04/2021 08:00:00;0,00;7,50;95,20;45,60;7,70
30/04/2021 07:00:00;0,00;7,40;98,60;48,20;7,50
30/04/2021 06:00:00;0,00;7,70;91,90;44,50;7,70
30/04/2021 05:00:00;0,00;8,10;94,50;42,10;7,50
30/04/2021 04:00:00;0,00;8,40;85,80;39,50;7,70
30/04/2021 03:00:00;0,00;8,60;79,00;38,80;8,20
30/04/2021 02:00:00;0,00;8,70;71,30;36,90;7,50
30/04/2021 01:00:00;0,00;8,60;76,80;40,00;6,90
30/04/2021 00:00:00;0,00;9,30;69,90;37,50;7,70
29/04/2021 23:00:00;0,00;9,30;75,60;41,70;6,80
29/04/2021 22:00:00;0,00;9,50;80,20;42,20;6,80
29/04/2021 21:00:00;0,00;10,30;72,20;41,20;6,40
29/04/2021 20:00:00;0,00;10,70;68,40;41,90;5,90
29/04/2021 19:00:00;0,00;11,20;66,60;47,80;5,60
29/04/2021 18:00:00;0,00;12,00;65,80;38,90;6,30
29/04/2021 17:00:00;0,00;13,00;67,40;34,00;5,70
29/04/2021 16:00:00;0,00;13,90;62,40;41,10;5,50
29/04/2021 15:00:00;0,00;14,00;63,40;34,50;5,40
29/04/2021 14:00:00;0,00;14,10;62,10;33,50;5,50
29/04/2021 13:00:00;0,00;13,50;68,80;38,80;5,80
29/04/2021 12:00:00;0,00;12,60;81,80;41,40;6,00
29/04/2021 11:00:00;0,00;11,70;87,10;43,60;5,60
29/04/2021 10:00:00;0,00;10,30;97,70;41,00;6,00
29/04/2021 09:00:00;0,00;9,10;99,80;51,30;5,70
29/04/2021 08:00:00;0,00;8,60;99,90;55,10;5,90
29/04/2021 07:00:00;0,00;8,70;99,80;54,00;6,10
29/04/2021 06:00:00;0,00;8,60;99,80;52,10;6,70
29/04/2021 05:00:00;0,00;8,90;99,70;42,90;6,90
29/04/2021 04:00:00;0,00;8,60;99,70;33,50;7,80
29/04/2021 03:00:00;0,00;8,70;98,10;37,70;7,40
29/04/2021 02:00:00;0,00;8,90;92,90;35,80;7,00
29/04/2021 01:00:00;0,00;9,40;87,60;32,30;6,90
29/04/2021 00:00:00;0,00;9,60;90,60;31,10;6,20
28/04/2021 23:00:00;0,00;10,20;84,20;32,60;6,10
28/04/2021 22:00:00;0,00;10,60;80,20;38,90;5,60
28/04/2021 21:00:00;0,00;10,80;75,70;46,70;5,00
28/04/2021 20:00:00;0,00;10,90;76,50;64,40;4,40
28/04/2021 19:00:00;0,00;11,00;80,30;74,00;3,30
28/04/2021 18:00:00;0,00;12,20;76,10;62,10;3,10
28/04/2021 17:00:00;0,00;13,50;72,70;51,50;2,90
28/04/2021 16:00:00;0,00;14,40;70,30;43,00;3,10
28/04/2021 15:00:00;0,00;14,80;69,90;40,50;3,40
28/04/2021 14:00:00;0,00;14,60;71,00;40,30;3,30
28/04/2021 13:00:00;0,00;14,30;73,40;43,40;3,00
28/04/2021 12:00:00;0,00;13,90;72,30;46,80;2,40
28/04/2021 11:00:00;0,00;12,60;79,50;50,70;2,80
28/04/2021 10:00:00;0,00;12,10;81,70;74,50;2,70
28/04/2021 09:00:00;0,00;10,90;85,30;96,00;2,60
28/04/2021 08:00:00;0,00;8,80;94,30;94,20;3,30
28/04/2021 07:00:00;0,00;7,80;98,90;104,90;3,10
28/04/2021 06:00:00;0,00;7,60;99,70;58,20;3,80
28/04/2021 05:00:00;0,00;7,70;98,80;52,70;5,20
28/04/2021 04:00:00;0,00;7,80;97,60;43,70;4,90
28/04/2021 03:00:00;0,00;8,00;95,00;37,50;5,20
28/04/2021 02:00:00;0,00;8,10;92,80;43,30;5,10
28/04/2021 01:00:00;0,00;8,70;89,80;38,30;4,40
28/04/2021 00:00:00;0,00;8,90;87,50;36,90;4,00
27/04/2021 23:00:00;0,00;9,40;83,30;36,70;4,10
27/04/2021 22:00:00;0,00;10,20;78,80;39,00;5,10
27/04/2021 21:00:00;0,00;11,20;67,30;57,80;2,80
27/04/2021 20:00:00;0,00;11,80;62,80;68,70;3,10
27/04/2021 19:00:00;0,00;11,70;72,00;83,10;3,20
27/04/2021 18:00:00;0,00;11,80;78,80;73,00;2,90
27/04/2021 17:00:00;0,00;12,70;74,00;38,70;2,70
27/04/2021 16:00:00;0,00;13,80;66,30;34,00;2,80
27/04/2021 15:00:00;0,00;13,90;64,60;36,20;3,10
27/04/2021 14:00:00;0,00;13,30;70,00;38,60;3,10
27/04/2021 13:00:00;0,00;12,70;76,40;35,90;3,80
27/04/2021 12:00:00;0,00;11,90;81,20;34,20;4,40
27/04/2021 11:00:00;0,00;10,70;92,10;42,20;5,00
27/04/2021 10:00:00;0,00;9,70;98,60;42,90;5,10
27/04/2021 09:00:00;0,00;8,60;99,70;56,20;4,60
27/04/2021 08:00:00;0,00;7,50;99,80;63,00;4,50
27/04/2021 07:00:00;0,00;6,80;99,70;55,80;4,70
27/04/2021 06:00:00;0,00;6,80;99,70;49,90;5,10
27/04/2021 05:00:00;0,00;6,90;99,70;49,60;5,70
27/04/2021 04:00:00;0,00;6,90;99,70;44,20;5,40
27/04/2021 03:00:00;0,00;7,00;99,70;38,00;5,20
27/04/2021 02:00:00;0,00;7,30;99,70;35,20;4,80
27/04/2021 01:00:00;0,00;7,80;99,60;28,40;4,50
27/04/2021 00:00:00;0,00;8,10;97,00;26,20;4,80
26/04/2021 23:00:00;0,00;8,50;95,00;31,10;4,90
26/04/2021 22:00:00;0,00;9,20;92,40;36,40;4,30
26/04/2021 21:00:00;0,00;9,40;91,50;39,90;4,20
26/04/2021 20:00:00;0,00;9,50;92,70;51,30;3,50
26/04/2021 19:00:00;0,00;9,90;91,80;64,00;2,70
26/04/2021 18:00:00;0,00;10,70;87,50;52,00;2,40
26/04/2021 17:00:00;0,00;12,30;78,10;44,30;2,20
26/04/2021 16:00:00;0,00;12,60;77,30;43,50;2,40
26/04/2021 15:00:00;0,00;12,60;78,10;34,00;3,00
26/04/2021 14:00:00;0,00;12,30;81,10;36,70;3,70
26/04/2021 13:00:00;0,00;11,30;86,20;40,80;3,80
26/04/2021 12:00:00;0,00;9,90;94,10;49,90;4,10
26/04/2021 11:00:00;0,00;8,40;99,70;42,10;4,60
26/04/2021 10:00:00;0,00;7,90;99,70;45,20;5,00
26/04/2021 09:00:00;0,00;7,50;99,70;40,10;4,70
26/04/2021 08:00:00;0,00;7,40;99,70;46,40;5,00
26/04/2021 07:00:00;0,00;7,40;99,30;41,60;5,20
26/04/2021 06:00:00;0,00;7,50;97,70;42,40;6,00
26/04/2021 05:00:00;0,00;7,40;97,40;46,40;5,50
26/04/2021 04:00:00;0,00;7,30;96,60;43,50;5,40
26/04/2021 03:00:00;0,00;7,20;94,40;42,70;5,70
26/04/2021 02:00:00;0,00;7,50;91,50;41,80;5,70
26/04/2021 01:00:00;0,00;8,00;90,50;24,80;4,60
26/04/2021 00:00:00;0,00;8,40;92,30;26,40;4,50
25/04/2021 23:00:00;0,00;9,40;87,60;18,60;4,80
25/04/2021 22:00:00;0,00;9,60;87,40;31,50;3,20
25/04/2021 21:00:00;0,00;9,70;88,60;56,80;2,90
25/04/2021 20:00:00;0,00;9,80;92,10;76,80;2,70
25/04/2021 19:00:00;0,00;10,10;91,30;51,40;1,80
25/04/2021 18:00:00;0,00;11,00;84,90;28,50;1,90
25/04/2021 17:00:00;0,00;12,30;77,10;15,40;2,30
25/04/2021 16:00:00;0,00;12,90;76,40;21,00;2,60
25/04/2021 15:00:00;0,00;13,30;76,00;4,40;2,90
25/04/2021 14:00:00;0,00;11,80;79,90;25,50;2,50
25/04/2021 13:00:00;0,00;10,80;90,20;36,30;2,60
25/04/2021 12:00:00;0,00;10,00;98,60;12,70;2,60
25/04/2021 11:00:00;0,00;9,20;99,70;38,10;3,80
25/04/2021 10:00:00;0,00;8,70;98,60;34,90;4,10
25/04/2021 09:00:00;0,00;9,40;74,20;26,40;4,10
25/04/2021 08:00:00;0,00;8,60;75,50;358,90;2,70
25/04/2021 07:00:00;0,00;8,60;76,60;327,70;2,60
25/04/2021 06:00:00;0,00;9,00;72,40;288,80;3,70
25/04/2021 05:00:00;0,00;9,30;70,60;283,00;2,90
25/04/2021 04:00:00;0,00;9,70;68,10;269,30;3,10
25/04/2021 03:00:00;0,00;9,40;71,40;253,00;3,60
25/04/2021 02:00:00;0,00;9,50;72,60;248,70;3,60
25/04/2021 01:00:00;0,00;10,20;71,50;263,00;3,40
25/04/2021 00:00:00;0,00;10,40;64,70;261,00;2,90
24/04/2021 23:00:00;0,00;8,70;81,60;169,70;3,50
24/04/2021 22:00:00;0,00;8,20;88,60;163,80;5,30
24/04/2021 21:00:00;0,00;8,40;89,90;155,00;5,50
24/04/2021 20:00:00;0,00;9,20;81,20;146,30;5,60
24/04/2021 19:00:00;0,00;10,50;68,30;132,70;5,80
24/04/2021 18:00:00;0,00;12,20;59,00;138,70;4,30
24/04/2021 17:00:00;0,00;13,20;55,60;134,70;4,00
24/04/2021 16:00:00;0,00;14,60;51,20;125,30;3,90
24/04/2021 15:00:00;0,00;15,50;46,60;123,10;2,90
24/04/2021 14:00:00;0,00;15,00;46,10;115,80;3,60
24/04/2021 13:00:00;0,00;14,60;39,60;120,80;4,70
24/04/2021 12:00:00;0,00;14,30;37,10;125,80;5,70
24/04/2021 11:00:00;0,00;13,50;32,70;133,40;7,30
24/04/2021 10:00:00;0,00;12,20;40,10;135,50;7,60
24/04/2021 09:00:00;0,00;11,30;49,00;136,50;6,50
24/04/2021 08:00:00;0,00;9,70;73,90;150,00;6,20
24/04/2021 07:00:00;0,00;9,20;79,30;143,70;6,80
24/04/2021 06:00:00;0,00;9,60;76,70;137,20;6,70
24/04/2021 05:00:00;0,00;9,60;76,60;154,10;5,80
24/04/2021 04:00:00;0,00;10,00;73,70;169,70;3,20
24/04/2021 03:00:00;0,00;10,90;65,00;201,40;1,30
24/04/2021 02:00:00;0,00;10,20;71,00;194,00;3,60
24/04/2021 01:00:00;0,00;9,90;74,00;159,90;4,10
24/04/2021 00:00:00;0,00;10,20;73,00;143,30;5,70
23/04/2021 23:00:00;0,00;9,50;89,40;135,50;4,60
23/04/2021 22:00:00;0,00;9,50;97,50;155,10;6,50
23/04/2021 21:00:00;0,00;10,30;99,50;158,00;4,70
23/04/2021 20:00:00;0,00;10,60;97,10;166,40;4,70
23/04/2021 19:00:00;0,00;11,10;96,20;143,70;5,00
23/04/2021 18:00:00;0,00;12,60;85,80;143,80;5,30
23/04/2021 17:00:00;0,00;15,10;75,60;224,10;1,90
23/04/2021 16:00:00;0,00;15,30;78,50;251,20;3,60
23/04/2021 15:00:00;0,00;14,00;89,20;261,80;2,20
23/04/2021 14:00:00;0,00;12,60;98,30;261,90;2,80
23/04/2021 13:00:00;0,00;12,00;99,50;249,90;3,50
23/04/2021 12:00:00;0,00;12,60;97,90;258,40;3,20
23/04/2021 11:00:00;0,00;11,90;99,70;273,20;2,80
23/04/2021 10:00:00;0,00;11,50;99,10;253,80;2,90
23/04/2021 09:00:00;0,10;10,00;99,80;238,80;3,80
23/04/2021 08:00:00;0,80;9,30;99,80;234,30;4,70
23/04/2021 07:00:00;2,40;9,40;99,80;246,50;5,20
23/04/2021 06:00:00;3,50;10,50;99,80;294,40;5,00
23/04/2021 05:00:00;1,20;10,40;99,80;304,30;4,20
23/04/2021 04:00:00;2,00;10,40;99,80;311,90;3,80
23/04/2021 03:00:00;6,30;10,50;99,80;300,40;3,90
23/04/2021 02:00:00;12,30;11,20;99,80;339,60;2,70
23/04/2021 01:00:00;0,40;11,10;99,90;34,20;4,30
23/04/2021 00:00:00;0,10;10,90;99,90;24,90;3,60
22/04/2021 23:00:00;0,00;10,50;99,80;48,80;2,70
22/04/2021 22:00:00;0,00;11,20;99,70;331,70;2,10
22/04/2021 21:00:00;0,00;12,00;99,70;12,10;0,80
22/04/2021 20:00:00;0,00;12,60;97,30;99,60;2,00
22/04/2021 19:00:00;0,00;12,90;98,60;108,50;2,30
22/04/2021 18:00:00;0,00;13,30;98,20;97,10;3,00
22/04/2021 17:00:00;0,00;12,90;99,60;89,20;3,70
22/04/2021 16:00:00;0,00;12,30;99,70;54,20;2,60
22/04/2021 15:00:00;0,00;11,80;94,80;44,90;1,90
22/04/2021 14:00:00;0,00;12,80;96,80;16,60;2,70
22/04/2021 13:00:00;0,00;11,30;89,70;48,90;2,00
22/04/2021 12:00:00;0,00;11,90;76,80;13,90;2,80
22/04/2021 11:00:00;0,00;12,30;74,20;2,30;2,30
22/04/2021 10:00:00;0,00;12,00;74,40;345,60;2,90
22/04/2021 09:00:00;0,00;11,90;69,60;2,60;2,40
22/04/2021 08:00:00;0,00;12,00;70,90;10,50;2,50
22/04/2021 07:00:00;0,00;10,40;68,00;30,50;2,10
22/04/2021 06:00:00;0,00;11,50;71,00;48,00;2,20
22/04/2021 05:00:00;0,00;11,00;68,20;89,60;4,70
22/04/2021 04:00:00;0,00;10,70;60,40;106,70;4,60
22/04/2021 03:00:00;0,00;9,80;63,60;150,90;4,50
22/04/2021 02:00:00;0,00;9,30;64,20;150,30;6,60
22/04/2021 01:00:00;0,00;9,10;62,00;132,80;9,60
22/04/2021 00:00:00;0,00;9,00;60,40;130,70;10,80
21/04/2021 23:00:00;0,00;8,80;62,30;134,30;7,90
21/04/2021 22:00:00;0,00;8,80;64,70;152,40;7,80
21/04/2021 21:00:00;0,00;8,10;72,70;148,20;7,10
21/04/2021 20:00:00;0,00;7,40;86,20;139,60;7,40
21/04/2021 19:00:00;0,00;7,30;94,30;144,50;7,60
21/04/2021 18:00:00;0,00;8,40;86,20;146,20;6,90
21/04/2021 17:00:00;0,00;9,80;81,80;155,00;6,70
21/04/2021 16:00:00;0,00;9,80;85,50;143,30;8,70
21/04/2021 15:00:00;0,00;11,80;80,40;142,40;7,00
21/04/2021 14:00:00;0,00;12,80;75,40;148,10;6,00
21/04/2021 13:00:00;0,00;10,80;85,00;155,30;6,50
21/04/2021 12:00:00;0,00;7,70;99,20;151,00;8,20
21/04/2021 11:00:00;0,00;7,20;99,90;145,20;9,60
21/04/2021 10:00:00;0,10;10,60;99,80;194,80;1,20
21/04/2021 09:00:00;0,90;11,30;99,80;288,10;5,00
21/04/2021 08:00:00;0,00;12,40;99,80;352,20;7,10
21/04/2021 07:00:00;0,00;12,80;99,70;8,20;8,20
21/04/2021 06:00:00;0,00;13,20;99,50;9,10;7,90
21/04/2021 05:00:00;0,00;13,80;95,40;15,30;7,70
21/04/2021 04:00:00;0,00;14,30;91,10;15,20;8,90
21/04/2021 03:00:00;0,00;14,80;87,50;11,60;9,80
21/04/2021 02:00:00;0,00;15,30;85,10;19,10;8,60
21/04/2021 01:00:00;0,00;15,70;81,90;30,60;12,10
21/04/2021 00:00:00;0,00;15,90;79,50;24,80;12,00
20/04/2021 23:00:00;0,00;15,90;79,40;25,90;12,10
20/04/2021 22:00:00;0,00;16,00;80,40;29,70;14,40
20/04/2021 21:00:00;0,00;16,00;80,80;28,50;13,30
20/04/2021 20:00:00;0,00;16,50;79,10;30,70;12,50
20/04/2021 19:00:00;0,00;16,70;79,40;29,60;12,30
20/04/2021 18:00:00;0,00;17,00;79,10;31,90;11,70
20/04/2021 17:00:00;0,00;17,30;78,60;28,20;11,90
20/04/2021 16:00:00;0,00;17,10;83,60;31,30;10,80
20/04/2021 15:00:00;0,00;16,40;89,60;30,40;9,60
20/04/2021 14:00:00;0,00;15,90;91,80;29,50;10,20
20/04/2021 13:00:00;0,00;15,10;96,30;30,30;11,00
20/04/2021 12:00:00;0,00;13,90;99,70;32,70;9,90
20/04/2021 11:00:00;0,00;13,00;99,70;30,80;10,40
20/04/2021 10:00:00;0,00;12,60;99,70;33,20;12,00
20/04/2021 09:00:00;0,00;12,10;99,80;36,40;11,30
20/04/2021 08:00:00;0,00;11,90;99,80;34,90;8,70
20/04/2021 07:00:00;0,00;12,00;99,80;22,00;7,30
20/04/2021 06:00:00;0,00;12,50;99,80;20,20;7,50
20/04/2021 05:00:00;0,00;12,90;99,80;15,10;7,60
20/04/2021 04:00:00;0,00;13,20;99,80;10,60;6,90
20/04/2021 03:00:00;0,00;13,40;99,70;2,90;6,00
20/04/2021 02:00:00;0,00;13,70;99,70;1,90;5,60
20/04/2021 01:00:00;0,00;14,30;99,60;4,50;6,80
20/04/2021 00:00:00;0,00;14,50;99,70;9,70;7,80
19/04/2021 23:00:00;0,00;14,80;99,60;14,40;8,40
19/04/2021 22:00:00;0,00;15,10;99,10;13,40;8,30
19/04/2021 21:00:00;0,00;15,50;95,10;11,70;8,00
19/04/2021 20:00:00;0,00;15,90;91,70;30,50;8,40
19/04/2021 19:00:00;0,00;16,00;90,80;30,50;8,90
19/04/2021 18:00:00;0,00;16,30;90,50;26,10;8,30
19/04/2021 17:00:00;0,00;16,30;92,10;25,30;8,60
19/04/2021 16:00:00;0,00;16,00;96,50;29,60;8,10
19/04/2021 15:00:00;0,00;15,60;98,50;29,70;7,70
19/04/2021 14:00:00;0,00;14,50;99,70;28,80;6,90
19/04/2021 13:00:00;0,00;13,40;99,80;31,30;7,30
19/04/2021 12:00:00;0,00;12,80;99,80;25,70;7,00
19/04/2021 11:00:00;0,00;12,40;99,80;29,20;8,30
19/04/2021 10:00:00;0,00;12,20;99,80;26,50;6,70
19/04/2021 09:00:00;0,00;12,20;99,80;19,80;6,70
19/04/2021 08:00:00;0,00;12,30;99,80;24,60;6,70
19/04/2021 07:00:00;0,00;12,30;99,80;23,50;6,50
19/04/2021 06:00:00;0,00;12,60;99,80;16,10;6,20
19/04/2021 05:00:00;0,00;12,90;99,80;11,20;6,30
19/04/2021 04:00:00;0,00;13,20;99,80;14,30;6,30
19/04/2021 03:00:00;0,00;13,40;99,80;14,40;6,30
19/04/2021 02:00:00;0,00;13,60;99,80;15,30;6,10
19/04/2021 01:00:00;0,00;13,90;99,80;16,50;6,20
19/04/2021 00:00:00;0,00;14,10;99,80;8,40;6,00
18/04/2021 23:00:00;0,00;14,40;99,70;8,40;5,40
18/04/2021 22:00:00;0,00;14,90;99,60;10,90;6,10
18/04/2021 21:00:00;0,00;15,00;99,60;36,50;5,10
18/04/2021 20:00:00;0,00;14,90;99,60;55,50;5,20
18/04/2021 19:00:00;0,00;15,00;99,60;55,20;5,60
18/04/2021 18:00:00;0,00;15,10;99,60;39,10;5,20
18/04/2021 17:00:00;0,00;15,60;99,60;30,20;5,30
18/04/2021 16:00:00;0,00;15,30;99,70;29,10;5,80
18/04/2021 15:00:00;0,00;15,00;99,80;25,40;4,90
18/04/2021 14:00:00;0,00;14,40;99,80;31,50;5,80
18/04/2021 13:00:00;0,00;14,30;99,70;25,20;5,20
18/04/2021 12:00:00;0,00;14,10;99,80;13,10;4,60
18/04/2021 11:00:00;0,10;13,90;99,80;15,10;4,60
18/04/2021 10:00:00;0,00;13,80;99,80;12,70;4,90
18/04/2021 09:00:00;0,00;13,70;99,80;9,90;4,90
18/04/2021 08:00:00;0,10;13,70;99,80;12,50;5,10
18/04/2021 07:00:00;0,00;13,50;99,80;14,40;4,60
18/04/2021 06:00:00;0,00;13,40;99,80;18,00;4,80
18/04/2021 05:00:00;0,00;13,40;99,80;11,10;5,90
18/04/2021 04:00:00;0,00;13,30;99,80;15,60;6,30
18/04/2021 03:00:00;0,00;13,20;99,80;23,30;5,80
18/04/2021 02:00:00;0,00;13,50;99,80;29,20;6,80
18/04/2021 01:00:00;0,00;13,80;99,80;27,40;6,40
18/04/2021 00:00:00;0,00;14,00;99,80;27,50;6,20
17/04/2021 23:00:00;0,00;14,50;99,60;16,50;5,60
17/04/2021 22:00:00;0,00;15,10;99,20;27,40;5,50
17/04/2021 21:00:00;0,00;15,50;95,90;39,50;5,20
17/04/2021 20:00:00;0,00;15,30;97,00;44,80;4,80
17/04/2021 19:00:00;0,00;15,20;98,40;48,70;4,40
17/04/2021 18:00:00;0,00;15,90;90,90;29,60;4,10
17/04/2021 17:00:00;0,00;16,60;88,10;29,40;4,50
17/04/2021 16:00:00;0,00;17,00;88,50;26,70;4,80
17/04/2021 15:00:00;0,00;15,80;98,80;34,90;5,10
17/04/2021 14:00:00;0,00;14,80;99,70;27,00;4,20
17/04/2021 13:00:00;0,00;14,30;99,80;28,50;5,00
17/04/2021 12:00:00;0,00;13,90;99,80;23,60;4,60
17/04/2021 11:00:00;0,00;13,80;99,80;20,30;5,30
17/04/2021 10:00:00;0,00;13,50;99,80;28,10;6,30
17/04/2021 09:00:00;0,00;13,50;99,80;24,10;5,60
17/04/2021 08:00:00;0,00;13,50;99,80;27,20;6,20
17/04/2021 07:00:00;0,00;13,60;99,80;21,90;5,20
17/04/2021 06:00:00;0,00;13,80;99,80;23,10;5,00
17/04/2021 05:00:00;0,00;13,80;99,80;32,30;5,90
17/04/2021 04:00:00;0,00;14,10;99,80;27,80;5,70
17/04/2021 03:00:00;0,00;14,20;99,80;28,50;5,40
17/04/2021 02:00:00;0,00;14,00;99,70;12,70;4,10
17/04/2021 01:00:00;0,00;14,80;95,80;354,10;4,60
17/04/2021 00:00:00;0,00;15,90;85,40;356,30;3,40
16/04/2021 23:00:00;0,00;15,80;84,30;5,00;3,30
16/04/2021 22:00:00;0,00;15,80;81,10;22,80;3,00
16/04/2021 21:00:00;0,00;16,00;75,90;68,20;1,60
16/04/2021 20:00:00;0,00;16,20;71,80;53,70;3,50
16/04/2021 19:00:00;0,00;16,30;76,20;72,30;4,40
16/04/2021 18:00:00;0,00;16,70;77,30;49,60;2,80
16/04/2021 17:00:00;0,00;17,80;73,00;32,10;3,30
16/04/2021 16:00:00;0,00;18,40;71,90;29,20;4,30
16/04/2021 15:00:00;0,00;18,70;73,90;22,50;4,20
16/04/2021 14:00:00;0,00;17,40;85,10;31,20;4,50
16/04/2021 13:00:00;0,00;15,20;99,50;27,60;4,70
16/04/2021 12:00:00;0,00;14,30;99,80;30,10;4,80
16/04/2021 11:00:00;0,00;14,10;99,80;24,70;4,60
